"Id";"Esfera";"Municipio";"Estado";"Nome";"Sigla";"Url Curta";"Gestão"
"uncme-1317";"municipal";"Segredo";"RS";"CONSELHO MUNICIPAL DE EDUCAÇÃO DE SEGREDO - RS";"CME-SEGREDO-RS";"segredo-rs";"PRESIDENTE: MIRIAN LUCIAN DE LIMA"
"uncme-1318";"municipal";"Selbach";"RS";"CONSELHO MUNICIPAL DE EDUCAÇÃO DE SELBACH - RS";"CME-SELBACH-RS";"selbach-rs";"PRESIDENTE: HILDEGARD BOCK MÜLLER"
"uncme-1319";"municipal";"Senador Guiomard";"AC";"CONSELHO MUNICIPAL DE EDUCAÇÃO DE SENADOR GUIOMARD - AC";"CME-SENADOR-GUIOMARD-AC";"senadorguiomard-ac";"PRESIDENTE: ANTONIO CLAUDIO DOS REIS AZEVEDO"
"uncme-1320";"municipal";"Senador Salgado Filho";"RS";"CONSELHO MUNICIPAL DE EDUCAÇÃO DE SENADOR SALGADO FILHO - RS";"CME-SENADOR-SALGADO-FILHO-RS";"senadorsalgadofilho-rs";"PRESIDENTE: ROSANARA BOURSCHEID"
"uncme-1321";"municipal";"Senhor do Bonfim";"BA";"CONSELHO MUNICIPAL DE EDUCAÇÃO DE SENHOR DO BONFIM - BA";"CME-SENHOR-DO-BONFIM-BA";"senhordobonfim-ba";"PRESIDENTE: NORMA LEITE MARTINS DE CARVALHO"
"uncme-1322";"municipal";"Sentinela do Sul";"RS";"CONSELHO MUNICIPAL DE EDUCAÇÃO DE SENTINELA DO SUL - RS";"CME-SENTINELA-DO-SUL-RS";"sentineladosul-rs";"PRESIDENTE: MICHELA APARECIDA GRABOSKI SERRATTE"
"uncme-1323";"municipal";"Sento Sé";"BA";"CONSELHO MUNICIPAL DE EDUCAÇÃO DE SENTO SÉ - BA";"CME-SENTO-SÉ-BA";"sentose-ba";"PRESIDENTE: DOMINGOS JOAO DOS SANTOS"
"uncme-1324";"municipal";"Serra do Mel";"RN";"CONSELHO MUNICIPAL DE EDUCAÇÃO DE SERRA DO MEL - RN";"CME-SERRA-DO-MEL-RN";"serradomel-rn";"PRESIDENTE: MARIA OZANA FILHA"
"uncme-1325";"municipal";"Serra do Ramalho";"BA";"CONSELHO MUNICIPAL DE EDUCAÇÃO DE SERRA DO RAMALHO - BA";"CME-SERRA-DO-RAMALHO-BA";"serradoramalho-ba";"PRESIDENTE: FRANCISCO SALES DOS SANTOS"
"uncme-1326";"municipal";"Serra Preta";"BA";"CONSELHO MUNICIPAL DE EDUCAÇÃO DE SERRA PRETA - BA";"CME-SERRA-PRETA-BA";"serrapreta-ba";"PRESIDENTE: RONILDES DA SILVA OLIVEIRA"
"uncme-1327";"municipal";"Serra Talhada";"PE";"CONSELHO MUNICIPAL DE EDUCAÇÃO DE SERRA TALHADA - PE";"CME-SERRA-TALHADA-PE";"serratalhada-pe";"PRESIDENTE: FLAVIA CRISTINE VIEIRA DA SILVA "
"uncme-1328";"municipal";"Serrinha";"BA";"CONSELHO MUNICIPAL DE EDUCAÇÃO DE SERRINHA - BA";"CME-SERRINHA-BA";"serrinha-ba";"PRESIDENTE: LUIZ CARLOS JANDIROBA"
"uncme-1329";"municipal";"Serrolândia";"BA";"CONSELHO MUNICIPAL DE EDUCAÇÃO DE SERROLÂNDIA - BA";"CME-SERROLÂNDIA-BA";"serrolandia-ba";"PRESIDENTE: GIVALDO GOMES DE OLIVEIRA"
"uncme-1330";"municipal";"Sertão";"RS";"CONSELHO MUNICIPAL DE EDUCAÇÃO DE SERTÃO - RS";"CME-SERTÃO-RS";"sertao-rs";"PRESIDENTE: MARINÊS SERRO ALGERI"
"uncme-1331";"municipal";"Sete de Setembro";"RS";"CONSELHO MUNICIPAL DE EDUCAÇÃO DE SETE DE SETEMBRO - RS";"CME-SETE-DE-SETEMBRO-RS";"setedesetembro-rs";"PRESIDENTE: SANDRA FABIANE KLESZTA"
"uncme-1332";"municipal";"Severiano de Almeida";"RS";"CONSELHO MUNICIPAL DE EDUCAÇÃO DE SEVERIANO DE ALMEIDA - RS";"CME-SEVERIANO-DE-ALMEIDA-RS";"severianodealmeida-rs";"PRESIDENTE: MAXIMINO ANTONIO NOSSAL"
"uncme-1333";"municipal";"Sidrolândia";"MS";"CONSELHO MUNICIPAL DE EDUCAÇÃO DE SIDROLÂNDIA - MS";"CME-SIDROLÂNDIA-MS";"sidrolandia-ms";"PRESIDENTE: LUZINETE RODRIGUES SAMPAIO"
"uncme-1334";"municipal";"Sigefredo Pacheco";"PI";"CONSELHO MUNICIPAL DE EDUCAÇÃO DE SIGEFREDO PACHECO - PI";"CME-SIGEFREDO-PACHECO-PI";"sigefredopacheco-pi";"PRESIDENTE: FRANCISCA REIJANE SORAES OLIVEIRA"
"uncme-1335";"municipal";"Simão Dias";"SE";"CONSELHO MUNICIPAL DE EDUCAÇÃO DE SIMÃO DIAS - SE";"CME-SIMÃO-DIAS-SE";"simaodias-se";"PRESIDENTE: EDVÂNIA DO NASCIMENTO"
"uncme-1336";"municipal";"Simões Filho";"BA";"CONSELHO MUNICIPAL DE EDUCAÇÃO DE SIMÕES FILHO - BA";"CME-SIMÕES-FILHO-BA";"simoesfilho-ba";"PRESIDENTE: ITALVA MARIA SUZART DA CONCEIÇÃO SANTANA"
"uncme-1337";"municipal";"Sinimbu";"RS";"CONSELHO MUNICIPAL DE EDUCAÇÃO DE SINIMBU - RS";"CME-SINIMBU-RS";"sinimbu-rs";"PRESIDENTE: SANDRA REGINA DE LIMA"
"uncme-1338";"municipal";"Sinop";"MT";"CONSELHO MUNICIPAL DE EDUCAÇÃO DE SINOP - MT";"CME-SINOP-MT";"sinop-mt";"PRESIDENTE: EDEMAR JORGE KAMCHEN"
"uncme-1339";"municipal";"Siriri";"SE";"CONSELHO MUNICIPAL DE EDUCAÇÃO DE SIRIRI - SE";"CME-SIRIRI-SE";"siriri-se";"PRESIDENTE: LUCILEIA SILVA SOUZA AGUIAR"
"uncme-1340";"municipal";"Sítio Novo";"RN";"CONSELHO MUNICIPAL DE EDUCAÇÃO DE SÍTIO NOVO - RN";"CME-SÍTIO-NOVO-RN";"sitionovo-rn";"PRESIDENTE: FRANCISCO XAVIER MAFRA"
"uncme-1341";"municipal";"Sobradinho";"BA";"CONSELHO MUNICIPAL DE EDUCAÇÃO DE SOBRADINHO - BA";"CME-SOBRADINHO-BA";"sobradinho-ba";"PRESIDENTE: DUCILENE SOARES SILVA KESTERING"
"uncme-1342";"municipal";"Sobradinho";"RS";"CONSELHO MUNICIPAL DE EDUCAÇÃO DE SOBRADINHO - RS";"CME-SOBRADINHO-RS";"sobradinho-rs";"PRESIDENTE: CATIÉLE HENKER MERGEN BONELLI"
"uncme-1343";"municipal";"Sobral";"CE";"CONSELHO MUNICIPAL DE EDUCAÇÃO DE SOBRAL - CE";"CME-SOBRAL-CE";"sobral-ce";"PRESIDENTE: MARIA DA PENHA CARDOSO"
"uncme-1344";"municipal";"Soledade";"PB";"CONSELHO MUNICIPAL DE EDUCAÇÃO DE SOLEDADE - PB";"CME-SOLEDADE-PB";"soledade-pb";"PRESIDENTE: ABDIAS CORREIA DE CANTALICE NETO"
"uncme-1345";"municipal";"Soledade";"RS";"CONSELHO MUNICIPAL DE EDUCAÇÃO DE SOLEDADE - RS";"CME-SOLEDADE-RS";"soledade-rs";"PRESIDENTE: CLEONICE CIMAROSTI"
"uncme-1346";"municipal";"Solonópole";"CE";"CONSELHO MUNICIPAL DE EDUCAÇÃO DE SOLONÓPOLE - CE";"CME-SOLONÓPOLE-CE";"solonopole-ce";"PRESIDENTE: ANA CLEBIA DE SOUZA"
"uncme-1347";"municipal";"Sonora";"MS";"CONSELHO MUNICIPAL DE EDUCAÇÃO DE SONORA - MS";"CME-SONORA-MS";"sonora-ms";"PRESIDENTE: MARCIA REGINA FONSECA GALVAO COSTA"
"uncme-1348";"municipal";"Sorocaba";"SP";"CONSELHO MUNICIPAL DE EDUCAÇÃO DE SOROCABA - SP";"CME-SOROCABA-SP";"sorocaba-sp";"PRESIDENTE: PROF. DR. ALEXANDRE DA SILVA SIMÕES"
"uncme-1349";"municipal";"Sorriso";"MT";"CONSELHO MUNICIPAL DE EDUCAÇÃO DE SORRISO - MT";"CME-SORRISO-MT";"sorriso-mt";"PRESIDENTE: JÂNIO ARAÚJO LIRA"
"uncme-1350";"municipal";"Souto Soares";"BA";"CONSELHO MUNICIPAL DE EDUCAÇÃO DE SOUTO SOARES - BA";"CME-SOUTO-SOARES-BA";"soutosoares-ba";"PRESIDENTE: VALDILEIDE MARTINS DE MEDEIROS DOS ANJOS"
"uncme-1351";"municipal";"Sul Brasil";"SC";"CONSELHO MUNICIPAL DE EDUCAÇÃO DE SUL BRASIL - SC";"CME-SUL-BRASIL-SC";"sulbrasil-sc";"PRESIDENTE: JULEIDE PICCININ WICKERT"
"uncme-1352";"municipal";"Sumé";"PB";"CONSELHO MUNICIPAL DE EDUCAÇÃO DE SUMÉ - PB";"CME-SUMÉ-PB";"sume-pb";"PRESIDENTE: MARIA DO SOCORRO SOUSA SARMENTO"
"uncme-1353";"municipal";"Suzano";"SP";"CONSELHO MUNICIPAL DE EDUCAÇÃO DE SUZANO - SP";"CME-SUZANO-SP";"suzano-sp";"PRESIDENTE: ANGÉLICA APARECIDA CURVELO ALVES"
"uncme-1354";"municipal";"Tabocas do Brejo Velho";"BA";"CONSELHO MUNICIPAL DE EDUCAÇÃO DE TABOCAS DO BREJO VELHO - BA";"CME-TABOCAS-DO-BREJO-VELHO-BA";"tabocasdobrejovelho-ba";"PRESIDENTE: LUCIMAR DE ASSUNÇAO DIAS"
"uncme-1355";"municipal";"Taciba";"SP";"CONSELHO MUNICIPAL DE EDUCAÇÃO DE TACIBA - SP";"CME-TACIBA-SP";"taciba-sp";"PRESIDENTE: VANESSA ANANIAS MALACRIDA"
"uncme-1356";"municipal";"Tangará";"RN";"CONSELHO MUNICIPAL DE EDUCAÇÃO DE TANGARÁ - RN";"CME-TANGARÁ-RN";"tangara-rn";"PRESIDENTE: FRANCIMEIRY GOMES DA SILVA PINHEIRO"
"uncme-1357";"municipal";"Tangará da Serra";"MT";"CONSELHO MUNICIPAL DE EDUCAÇÃO DE TANGARÁ DA SERRA - MT";"CME-TANGARÁ-DA-SERRA-MT";"tangaradaserra-mt";"PRESIDENTE: NADIR JOSE BARIVIERA"
"uncme-1358";"municipal";"Tanguá";"RJ";"CONSELHO MUNICIPAL DE EDUCAÇÃO DE TANGUÁ - RJ";"CME-TANGUÁ-RJ";"tangua-rj";"PRESIDENTE: NELI DOS SANTOS CONCEIÇÃO GOMES"
"uncme-1359";"municipal";"Tanhaçu";"BA";"CONSELHO MUNICIPAL DE EDUCAÇÃO DE TANHAÇU - BA";"CME-TANHAÇU-BA";"tanhacu-ba";"PRESIDENTE: REISMAGNA GUIMARÃES LIMA"
"uncme-1360";"municipal";"Tanque d'Arca";"AL";"CONSELHO MUNICIPAL DE EDUCAÇÃO DE TANQUE D'ARCA - AL";"CME-TANQUE-D'ARCA-AL";"tanqued'arca-al";"PRESIDENTE: MARIA CONCEIÇÃO FERNANDES DA SILVA"
"uncme-1361";"municipal";"Tanquinho";"BA";"CONSELHO MUNICIPAL DE EDUCAÇÃO DE TANQUINHO - BA";"CME-TANQUINHO-BA";"tanquinho-ba";"PRESIDENTE: DUSSIVALDO DE BRITO LIMA"
"uncme-1362";"municipal";"Tapauá";"AM";"CONSELHO MUNICIPAL DE EDUCAÇÃO DE TAPAUÁ - AM";"CME-TAPAUÁ-AM";"tapaua-am";"PRESIDENTE: JONES EDSON VERÍSSIMO DE OLIVEIRA"
"uncme-1363";"municipal";"Tapejara";"RS";"CONSELHO MUNICIPAL DE EDUCAÇÃO DE TAPEJARA - RS";"CME-TAPEJARA-RS";"tapejara-rs";"PRESIDENTE: LURDES ELENA RIBEIRO"
"uncme-1364";"municipal";"Tapera";"RS";"CONSELHO MUNICIPAL DE EDUCAÇÃO DE TAPERA - RS";"CME-TAPERA-RS";"tapera-rs";"PRESIDENTE: LUCIMARA KARPE CANOVA"
"uncme-1365";"municipal";"Taperoá";"PB";"CONSELHO MUNICIPAL DE EDUCAÇÃO DE TAPEROÁ - PB";"CME-TAPEROÁ-PB";"taperoa-pb";"PRESIDENTE: ISLÂNIA VILAR OLIVEIRA"
"uncme-1366";"municipal";"Tapes";"RS";"CONSELHO MUNICIPAL DE EDUCAÇÃO DE TAPES - RS";"CME-TAPES-RS";"tapes-rs";"PRESIDENTE: PATRICIA RISTON PEREIRA"
"uncme-1367";"municipal";"Tapiramutá";"BA";"CONSELHO MUNICIPAL DE EDUCAÇÃO DE TAPIRAMUTÁ - BA";"CME-TAPIRAMUTÁ-BA";"tapiramuta-ba";"PRESIDENTE: RENACY LOPES SOUSA"
"uncme-1368";"municipal";"Tapurah";"MT";"CONSELHO MUNICIPAL DE EDUCAÇÃO DE TAPURAH - MT";"CME-TAPURAH-MT";"tapurah-mt";"PRESIDENTE: NEUCIMAR SIMAS DA SILVA "
"uncme-1369";"municipal";"Taquara";"RS";"CONSELHO MUNICIPAL DE EDUCAÇÃO DE TAQUARA - RS";"CME-TAQUARA-RS";"taquara-rs";"PRESIDENTE: VIVIAN ELISABETE DA SILVEIRA ANGELI"
"uncme-1370";"municipal";"Taquarana";"AL";"CONSELHO MUNICIPAL DE EDUCAÇÃO DE TAQUARANA - AL";"CME-TAQUARANA-AL";"taquarana-al";"PRESIDENTE: JOSÉ AFONSO DE ALCANTARA"
"uncme-1371";"municipal";"Taquaritinga do Norte";"PE";"CONSELHO MUNICIPAL DE EDUCAÇÃO DE TAQUARITINGA DO NORTE - PE";"CME-TAQUARITINGA-DO-NORTE-PE";"taquaritingadonorte-pe";"PRESIDENTE: TATIANA ARAUJO LEITE"
"uncme-1372";"municipal";"Taquaruçu do Sul";"RS";"CONSELHO MUNICIPAL DE EDUCAÇÃO DE TAQUARUÇU DO SUL - RS";"CME-TAQUARUÇU-DO-SUL-RS";"taquarucudosul-rs";"PRESIDENTE: SUSANA SCHWARTZ BASSO"
"uncme-1373";"municipal";"Tarumã";"SP";"CONSELHO MUNICIPAL DE EDUCAÇÃO DE TARUMÃ - SP";"CME-TARUMÃ-SP";"taruma-sp";"PRESIDENTE: FERNANDA APARECIDA ULIANO MORAES"
"uncme-1374";"municipal";"Tauá";"CE";"CONSELHO MUNICIPAL DE EDUCAÇÃO DE TAUÁ - CE";"CME-TAUÁ-CE";"taua-ce";"PRESIDENTE: JONATAS VITAL DE OLIVEIRA"
"uncme-1375";"municipal";"Tavares";"PB";"CONSELHO MUNICIPAL DE EDUCAÇÃO DE TAVARES - PB";"CME-TAVARES-PB";"tavares-pb";"PRESIDENTE: LUCIVANIA MIGUEL DA SILVA RODRIGUES"
"uncme-1376";"municipal";"Tefé";"AM";"CONSELHO MUNICIPAL DE EDUCAÇÃO DE TEFÉ - AM";"CME-TEFÉ-AM";"tefe-am";"PRESIDENTE: RONALDO CEZAR DA CUNHA BAZI"
"uncme-1377";"municipal";"Teixeira";"PB";"CONSELHO MUNICIPAL DE EDUCAÇÃO DE TEIXEIRA - PB";"CME-TEIXEIRA-PB";"teixeira-pb";"PRESIDENTE: JANETE MACHADO"
"uncme-1378";"municipal";"Teixeira de Freitas";"BA";"CONSELHO MUNICIPAL DE EDUCAÇÃO DE TEIXEIRA DE FREITAS - BA";"CME-TEIXEIRA-DE-FREITAS-BA";"teixeiradefreitas-ba";"PRESIDENTE: ADRIANA SERAPIAO DE SOUZA"
"uncme-1379";"municipal";"Telêmaco Borba";"PR";"CONSELHO MUNICIPAL DE EDUCAÇÃO DE TELÊMACO BORBA - PR";"CME-TELÊMACO-BORBA-PR";"telemacoborba-pr";"PRESIDENTE: TANIA MARIA GOMES"
"uncme-1380";"municipal";"Telêmaco Borba";"PR";"CONSELHO MUNICIPAL DE EDUCAÇÃO DE TELÊMACO BORBA - PR";"CME-TELÊMACO-BORBA-PR";"telemacoborba-pr";"PRESIDENTE: CLAUDIA CRISTINA DE OLIVEIRA GOMES"
"uncme-1381";"municipal";"Tenente Portela";"RS";"CONSELHO MUNICIPAL DE EDUCAÇÃO DE TENENTE PORTELA - RS";"CME-TENENTE-PORTELA-RS";"tenenteportela-rs";"PRESIDENTE: ANDRÉIA REGINA TRINDADE"
"uncme-1382";"municipal";"Teotônio Vilela";"AL";"CONSELHO MUNICIPAL DE EDUCAÇÃO DE TEOTÔNIO VILELA - AL";"CME-TEOTÔNIO-VILELA-AL";"teotoniovilela-al";"PRESIDENTE: JOÃO FARIAS DOS SANTOS"
"uncme-1383";"municipal";"Terra Alta";"PA";"CONSELHO MUNICIPAL DE EDUCAÇÃO DE TERRA ALTA - PA";"CME-TERRA-ALTA-PA";"terraalta-pa";"PRESIDENTE: WANNY MONTEIRO SARAIVA"
"uncme-1384";"municipal";"Terra de Areia";"RS";"CONSELHO MUNICIPAL DE EDUCAÇÃO DE TERRA DE AREIA - RS";"CME-TERRA-DE-AREIA-RS";"terradeareia-rs";"PRESIDENTE: RAFAEL DA SILVA GONÇALVES"
"uncme-1385";"municipal";"Terra Nova";"BA";"CONSELHO MUNICIPAL DE EDUCAÇÃO DE TERRA NOVA - BA";"CME-TERRA-NOVA-BA";"terranova-ba";"PRESIDENTE: ANA LÚCIA SANTOS SILVA"
"uncme-1386";"municipal";"Terra Nova do Norte";"MT";"CONSELHO MUNICIPAL DE EDUCAÇÃO DE TERRA NOVA DO NORTE - MT";"CME-TERRA-NOVA-DO-NORTE-MT";"terranovadonorte-mt";"PRESIDENTE: PAULO VICENTE DA SILVA"
"uncme-1387";"municipal";"Terra Santa";"PA";"CONSELHO MUNICIPAL DE EDUCAÇÃO DE TERRA SANTA - PA";"CME-TERRA-SANTA-PA";"terrasanta-pa";"PRESIDENTE: ALVARO JORGE PANTOJA CANUTO"
"uncme-1388";"municipal";"Teutônia";"RS";"CONSELHO MUNICIPAL DE EDUCAÇÃO DE TEUTÔNIA - RS";"CME-TEUTÔNIA-RS";"teutonia-rs";"PRESIDENTE: PROFESSORA ROSELY SCHNEIDER"
"uncme-1389";"municipal";"Tianguá";"CE";"CONSELHO MUNICIPAL DE EDUCAÇÃO DE TIANGUÁ - CE";"CME-TIANGUÁ-CE";"tiangua-ce";"PRESIDENTE: ANTONIA EDNILZA CORREIA"
"uncme-1390";"municipal";"Timbiras";"MA";"CONSELHO MUNICIPAL DE EDUCAÇÃO DE TIMBIRAS - MA";"CME-TIMBIRAS-MA";"timbiras-ma";"PRESIDENTE: ITANER JOSÉ RIBAMAR PAIVA FRAZAO"
"uncme-1391";"municipal";"Tio Hugo";"RS";"CONSELHO MUNICIPAL DE EDUCAÇÃO DE TIO HUGO - RS";"CME-TIO-HUGO-RS";"tiohugo-rs";"PRESIDENTE: ALICE DE FÁTIMA VIEIRA"
"uncme-1392";"municipal";"Tiradentes do Sul";"RS";"CONSELHO MUNICIPAL DE EDUCAÇÃO DE TIRADENTES DO SUL - RS";"CME-TIRADENTES-DO-SUL-RS";"tiradentesdosul-rs";"PRESIDENTE: ELAINE ROSANE HECK"
"uncme-1393";"municipal";"Tobias Barreto";"SE";"CONSELHO MUNICIPAL DE EDUCAÇÃO DE TOBIAS BARRETO - SE";"CME-TOBIAS-BARRETO-SE";"tobiasbarreto-se";"PRESIDENTE: JUSELICE ALVES ARAUJO DE ALENCAR"
"uncme-1394";"municipal";"Tomar do Geru";"SE";"CONSELHO MUNICIPAL DE EDUCAÇÃO DE TOMAR DO GERU - SE";"CME-TOMAR-DO-GERU-SE";"tomardogeru-se";"PRESIDENTE: LUIS AMILTON DE OLIVEIRA "
"uncme-1395";"municipal";"Tomé-Açu";"PA";"CONSELHO MUNICIPAL DE EDUCAÇÃO DE TOMÉ-AÇU - PA";"CME-TOMÉ-AÇU-PA";"tomeacu-pa";"PRESIDENTE: ANA LUCIA TAVARES MONTEIRO"
"uncme-1396";"municipal";"Torres";"RS";"CONSELHO MUNICIPAL DE EDUCAÇÃO DE TORRES - RS";"CME-TORRES-RS";"torres-rs";"PRESIDENTE: ALMONITA CRISTINA DE SOUZA GEDEON"
"uncme-1397";"municipal";"Traipu";"AL";"CONSELHO MUNICIPAL DE EDUCAÇÃO DE TRAIPU - AL";"CME-TRAIPU-AL";"traipu-al";"PRESIDENTE: CRISTINA SIMONE DE SENA TEIXEIRA"
"uncme-1398";"municipal";"Trairi";"CE";"CONSELHO MUNICIPAL DE EDUCAÇÃO DE TRAIRI - CE";"CME-TRAIRI-CE";"trairi-ce";"PRESIDENTE: MARCOS ANTÔNIO BARBOSA"
"uncme-1399";"municipal";"Tramandaí";"RS";"CONSELHO MUNICIPAL DE EDUCAÇÃO DE TRAMANDAÍ - RS";"CME-TRAMANDAÍ-RS";"tramandai-rs";"PRESIDENTE: JOSÉ EDUARDO DE FREITAS ROCHA"
"uncme-1400";"municipal";"Travesseiro";"RS";"CONSELHO MUNICIPAL DE EDUCAÇÃO DE TRAVESSEIRO - RS";"CME-TRAVESSEIRO-RS";"travesseiro-rs";"PRESIDENTE: MICHELE RAQUEL KUNRATH TRÄSEL "
"uncme-1401";"municipal";"Tremedal";"BA";"CONSELHO MUNICIPAL DE EDUCAÇÃO DE TREMEDAL - BA";"CME-TREMEDAL-BA";"tremedal-ba";"PRESIDENTE: ESDRINEIA SANTOS SILVA ALVES"
"uncme-1402";"municipal";"Três Arroios";"RS";"CONSELHO MUNICIPAL DE EDUCAÇÃO DE TRÊS ARROIOS - RS";"CME-TRÊS-ARROIOS-RS";"tresarroios-rs";"PRESIDENTE: MARIA CRISTINA FREIBERGER"
"uncme-1403";"municipal";"Três Cachoeiras";"RS";"CONSELHO MUNICIPAL DE EDUCAÇÃO DE TRÊS CACHOEIRAS - RS";"CME-TRÊS-CACHOEIRAS-RS";"trescachoeiras-rs";"PRESIDENTE: CRISTINA RAUPP HENDLER CLAVIJO"
"uncme-1404";"municipal";"Três Coroas";"RS";"CONSELHO MUNICIPAL DE EDUCAÇÃO DE TRÊS COROAS - RS";"CME-TRÊS-COROAS-RS";"trescoroas-rs";"PRESIDENTE: AGNES JUSSARA MUCK"
"uncme-1405";"municipal";"Três de Maio";"RS";"CONSELHO MUNICIPAL DE EDUCAÇÃO DE TRÊS DE MAIO - RS";"CME-TRÊS-DE-MAIO-RS";"tresdemaio-rs";"PRESIDENTE: MARA REJANE SCHEFFLER BENEDIX"
"uncme-1406";"municipal";"Três Forquilhas";"RS";"CONSELHO MUNICIPAL DE EDUCAÇÃO DE TRÊS FORQUILHAS - RS";"CME-TRÊS-FORQUILHAS-RS";"tresforquilhas-rs";"PRESIDENTE: TATIANI REGINA DA ROSA CARDOSO"
"uncme-1407";"municipal";"Três Lagoas";"MS";"CONSELHO MUNICIPAL DE EDUCAÇÃO DE TRÊS LAGOAS - MS";"CME-TRÊS-LAGOAS-MS";"treslagoas-ms";"PRESIDENTE: ANA CLÁUDIA BAZÉ DE LIMA"
"uncme-1408";"municipal";"Três Passos";"RS";"CONSELHO MUNICIPAL DE EDUCAÇÃO DE TRÊS PASSOS - RS";"CME-TRÊS-PASSOS-RS";"trespassos-rs";"PRESIDENTE: VALECI TEREZINHA GRASEL"
"uncme-1409";"municipal";"Três Rios";"RJ";"CONSELHO MUNICIPAL DE EDUCAÇÃO DE TRÊS RIOS - RJ";"CME-TRÊS-RIOS-RJ";"tresrios-rj";"PRESIDENTE: WILSON FERNANDES"
"uncme-1410";"municipal";"Triunfo";"RS";"CONSELHO MUNICIPAL DE EDUCAÇÃO DE TRIUNFO - RS";"CME-TRIUNFO-RS";"triunfo-rs";"PRESIDENTE: MARIA DAS GRAÇAS DE CAMPOS"
"uncme-1411";"municipal";"Trizidela do Vale";"MA";"CONSELHO MUNICIPAL DE EDUCAÇÃO DE TRIZIDELA DO VALE - MA";"CME-TRIZIDELA-DO-VALE-MA";"trizideladovale-ma";"PRESIDENTE: MARIA JANETH LUNA LIMA"
"uncme-1412";"municipal";"Tucano";"BA";"CONSELHO MUNICIPAL DE EDUCAÇÃO DE TUCANO - BA";"CME-TUCANO-BA";"tucano-ba";"PRESIDENTE: ADRIANA APARECIDA LIMA SILVA"
"uncme-1413";"municipal";"Tucunduva";"RS";"CONSELHO MUNICIPAL DE EDUCAÇÃO DE TUCUNDUVA - RS";"CME-TUCUNDUVA-RS";"tucunduva-rs";"PRESIDENTE: FRANSOAZE KERBER"
"uncme-1414";"municipal";"Tufilândia";"MA";"CONSELHO MUNICIPAL DE EDUCAÇÃO DE TUFILÂNDIA - MA";"CME-TUFILÂNDIA-MA";"tufilandia-ma";"PRESIDENTE: ZENILDE DA LUZ LEITÃO "
"uncme-1415";"municipal";"Tunas";"RS";"CONSELHO MUNICIPAL DE EDUCAÇÃO DE TUNAS - RS";"CME-TUNAS-RS";"tunas-rs";"PRESIDENTE: MARLISE BOHRER ORTIZ"
"uncme-1416";"municipal";"Tuntum";"MA";"CONSELHO MUNICIPAL DE EDUCAÇÃO DE TUNTUM - MA";"CME-TUNTUM-MA";"tuntum-ma";"PRESIDENTE: EMERSON DE ARAÚJO SILVA"
"uncme-1417";"municipal";"Tupanci do Sul";"RS";"CONSELHO MUNICIPAL DE EDUCAÇÃO DE TUPANCI DO SUL - RS";"CME-TUPANCI-DO-SUL-RS";"tupancidosul-rs";"PRESIDENTE: NEIVA MARIA TODESCATO"
"uncme-1418";"municipal";"Tupanciretã";"RS";"CONSELHO MUNICIPAL DE EDUCAÇÃO DE TUPANCIRETÃ - RS";"CME-TUPANCIRETÃ-RS";"tupancireta-rs";"PRESIDENTE: ALIA SAYED RODRIGUES"
"uncme-1419";"municipal";"Tupandi";"RS";"CONSELHO MUNICIPAL DE EDUCAÇÃO DE TUPANDI - RS";"CME-TUPANDI-RS";"tupandi-rs";"PRESIDENTE: NEIDE ADRIANA BUTZEN FLACH"
"uncme-1420";"municipal";"Tuparendi";"RS";"CONSELHO MUNICIPAL DE EDUCAÇÃO DE TUPARENDI - RS";"CME-TUPARENDI-RS";"tuparendi-rs";"PRESIDENTE: JAQUELINE ARESSO"
"uncme-1421";"municipal";"Turiaçu";"MA";"CONSELHO MUNICIPAL DE EDUCAÇÃO DE TURIAÇU - MA";"CME-TURIAÇU-MA";"turiacu-ma";"PRESIDENTE: ERONITA DE RIBAMAR PIRES"
"uncme-1422";"municipal";"Uarini";"AM";"CONSELHO MUNICIPAL DE EDUCAÇÃO DE UARINI - AM";"CME-UARINI-AM";"uarini-am";"PRESIDENTE: REGINALDO NOGUEIRA VIEIRA"
"uncme-1423";"municipal";"Ubaíra";"BA";"CONSELHO MUNICIPAL DE EDUCAÇÃO DE UBAÍRA - BA";"CME-UBAÍRA-BA";"ubaira-ba";"PRESIDENTE: MARCOS ANTONIO SANTOS DOS SANTOS"
"uncme-1424";"municipal";"Ubaitaba";"BA";"CONSELHO MUNICIPAL DE EDUCAÇÃO DE UBAITABA - BA";"CME-UBAITABA-BA";"ubaitaba-ba";"PRESIDENTE: PRISCILA SOUZA PALAFOZ"
"uncme-1425";"municipal";"Ubatã";"BA";"CONSELHO MUNICIPAL DE EDUCAÇÃO DE UBATÃ - BA";"CME-UBATÃ-BA";"ubata-ba";"PRESIDENTE: CLEON CARLOS CRUZ SANTANA"
"uncme-1426";"municipal";"Ubiretama";"RS";"CONSELHO MUNICIPAL DE EDUCAÇÃO DE UBIRETAMA - RS";"CME-UBIRETAMA-RS";"ubiretama-rs";"PRESIDENTE: FABIANA WESCHENFELDER"
"uncme-1427";"municipal";"Umbaúba";"SE";"CONSELHO MUNICIPAL DE EDUCAÇÃO DE UMBAÚBA - SE";"CME-UMBAÚBA-SE";"umbauba-se";"PRESIDENTE: MARIA ROZÂNGELA ALVES DOS SANTOS."
